,id,sentence,label,source,category,subject_word,subject_start,subject_end,subject_type,object_word,object_start,object_end,object_type
8519,40072,보여이 경의 아들 보여이 야노시는 1829년에 쌍곡기하학이라는 비유클리드 기하학을 발견했으며고 이를 1832년에 출판하였다.,per:product,wikipedia,per,보여이 야노시,10,16,PER,비유클리드 기하학,35,43,POH
8520,40073,"보여이의 미지수 보여이 야노시는 1829년 대관 쌍분 기수 학이라는 비유클리드 기하학을 발견했으며, 이를 1832년에 기록 하였다.",per:product,wikipedia,per,보여이 야노시,9,15,PER,비유클리드 기하학,38,46,POH
8521,40074,"보여이의 아들 보여이 야노시는 1829년에 쌍곡기하형 이라는 비유클리드 기하학 유고 발견했고, 이를 1832년에 출판하였다.",per:product,wikipedia,per,보여이 야노시,8,14,PER,비유클리드 기하학,34,42,POH
8522,40075,"보여이 시 뺨 보여이 야노시는 1829년에 황 곡하 하학이 담긴 비유클리드 기하학을 발견했고, 이를 1834 년년 출판하였다.",per:product,wikipedia,per,보여이 야노시,8,14,PER,비유클리드 기하학,36,44,POH
8523,40076,"보여이의 아들 보여이 야노시는 1829년부터 쌍곡기하학이라는 비유클리드 기하학을 저술 했고, 이를 1832 년 에 출판하였다.",per:product,wikipedia,per,보여이 야노시,8,14,PER,비유클리드 기하학,34,42,POH
8524,40077,아크 리눅스 ( Arc Linux ) 를 리눅스의 운영 체제 가운데로 로 만든 이는 베른하르트 로센크랜저 ( Bern H ardger ) 이며 오늘날 전세 의 자원봉사자들에 의해 관리되고 있다.,per:product,wikipedia,per,베른하르트 로센크랜저,47,57,PER,아크 리눅스,0,5,POH
8525,40078,아크 리눅스 ( Ac k Liun ux ) 는 리눅스 계열 운영 체제 가운데 하나로 만든 사람 는 베른하르트 로센크랜저 ( Bernhard ) 이 며 오늘날 다수의 자원봉사 자들에 의해 이용되 고 있다.,per:product,wikipedia,per,베른하르트 로센크랜저,55,65,PER,아크 리눅스,0,5,POH
8526,40079,아크 리눅스 ( Ark Linux ) 는 리눅스 계열 배포들 가운데 하나로 만든 이는 베른하르트 로센크랜저 ( Bernhard ) 이며 오늘날 다수계 웹 봉사자들에 의해 관리되고 있다.,per:product,wikipedia,per,베른하르트 로센크랜저,48,58,PER,아크 리눅스,0,5,POH
8527,40080,"아크 리눅스 ( Ac k Linux ) 는 리눅스 계열 운영 체제 가운데 하나로 만든 이는 베른하르트 로센크랜저 ( Bernhard Richard 이며, 다수와 자원봉사자들들 의해 운영 되고 있다.",per:product,wikipedia,per,베른하르트 로센크랜저,51,61,PER,아크 리눅스,0,5,POH
8528,40081,"아크 리눅스, Ark Re nOSs 는 리눅스 계열 운용 체제 가운데로며 만든 이는 베른하르트 로센크랜저 ( Bernhard ) 이며, 다수의 웹 봉사자들에 의해 관리 되고 있다.",per:product,wikipedia,per,베른하르트 로센크랜저,47,57,PER,아크 리눅스,0,5,POH
8529,40082,"이후 세기에는, 고로 로프 프레게가 그의 저술 《 수학 표기법 》에서 술 학적 기초 와 체계화된 술어 논리를 고안하였고, 주세페 페아노가 집합론을 발전시키고 페아노 공리계를 고안하여 수학의 논리적 기초를 세웠다.",per:product,wikipedia,per,주세페 페아노,68,74,PER,페아노 공리계,88,94,POH
8530,40083,"이후 근대에 들어와, 고틀 로프 프레게가 권한의 저술 《 개념 표기법 〉에서 논리학적 기호와 체계악 된 술어 논리를 고안하였고, 주세페 페아노는 집합론을 발전시키고 페아노 공리계를 고안하여 수학의 논리적 기초를 세웠다.",per:product,wikipedia,per,주세페 페아노,72,78,PER,페아노 공리계,92,98,POH
8531,40084,"이후 근대에는, 고 아르 문트 프레게가 그의 저술 《 개념 표기법 》에 논리학적 기호와 체계화된 집합 어 논리를 고안하였고, 주세페 페아노는 집합론을 발전시키고 페아노 공리계를 고안하여 집합 집합 논리 아랍 기초를 세웠다.",per:product,wikipedia,per,주세페 페아노,70,76,PER,페아노 공리계,90,96,POH
8532,40085,"이후 세기에는, 고틀 로프 프레 게는 그의 저술 《 개념 해 법 》에서 논리납 적 기호와 체계화된 술어 논리를 고안하였고, 주세페 페아노는 집합론을 발전시키고 페아노 공리계를 고안하여 수학의 논리적 기초를 세웠다.",per:product,wikipedia,per,주세페 페아노,69,75,PER,페아노 공리계,89,95,POH
8533,40086,"이후 세기에는 하랄 트로프 프레게가 그 호환 저술 《 개념 표기법 》에서 논리학적 기호와 체계화된 술어 논리를 고안하였고, 주세페 페아노는 집합론을 발전 시 키고 페아노 공리계를 고안 배정 수학의 논리적 기초를 세웠다.",per:product,wikipedia,per,주세페 페아노,69,75,PER,페아노 공리계,91,97,POH
8534,40087,"2008년 7월에는 마일리 사이러스가 상업적인 성공을 거둔 솔로 음반 "" Breakout "" "" 2008 ) 을 발매했다.",per:product,wikipedia,per,마일리 사이러스,11,18,PER,Breakout,41,48,POH
8535,40088,"2008년 7월에 엔 마일리 사이러스가 상업적인 대성공을 거둔 솔로 음반 "" Breakout ” ( 2009 )를 발매했다.",per:product,wikipedia,per,마일리 사이러스,12,19,PER,Breakout,43,50,POH
8536,40089,"2008년 10 월에 이에 마일리 사이러스는 상업에 성공한 첫 솔로 음반 “ Breakout "" ( 2008 ) 을 발매했다.",per:product,wikipedia,per,마일리 사이러스,15,22,PER,Breakout,43,50,POH
8537,40090,"2008년 5세에는 마일리 사이러스가 상업 지사장 성공을 거둔 솔로 음반 "" Breakout "" ( 2008 ) 을 발매했다.",per:product,wikipedia,per,마일리 사이러스,11,18,PER,Breakout,43,50,POH
8538,40091,"2008년 7엔에는 마일리 사이러스가 상업적인 성공을 거둔 솔로 음반 "" Breakout "" ( 2008 ) 을 발매했다.",per:product,wikipedia,per,마일리 사이러스,11,18,PER,Breakout,41,48,POH
8539,40092,"특히, 정선 군은 고 조정래 의의 소설 태백산맥 ’ 노벨문학상 수상을 위한 발대식을 준비해 세계적인 문학 기행지로의 거듭나기 위한 도약의 발판을 마련했다.",per:product,wikitree,per,조정래,12,14,PER,태백산맥,22,25,POH
8540,40093,특히 전남 보성군은 ‘ 조정래 작가와 소설 태백산맥 노벨 문학 문학상 ’을 위한 발대식을 준비해 세계적인 문학 기문 지시의 거듭나기 위한 도약의 발판을 마련했다.,per:product,wikitree,per,조정래,13,15,PER,태백산맥,24,27,POH
8541,40094,"특히, 보성군이는 조정래 작가와 소설 태백산맥 ’ 노벨문학상 수상을 위한 발대식을 준비해 세계적인 문학 기행지로의 거듭나기 위한 도약의 발판을 마련했다.",per:product,wikitree,per,조정래,10,12,PER,태백산맥,21,24,POH
8542,40095,"특히, 보성군은 ‘ 조정래 씨 와 소설 태백산맥 ’ 노벨문학상 수상을 위해 발대식을 준비해 세계 최고 문학기도 지로의 거듭나기 위한 도약의 발판을 마련했다.",per:product,wikitree,per,조정래,11,13,PER,태백산맥,22,25,POH
8543,40096,"특히, 정선 군은 ‘ 조정래 작가와 소설 태백산맥'노벨문학상 수상을 위한 발대식을 갖고 본격적인 문학 시가 지로의 거듭나 서기 위한 도약 처치 발판을 마련했다.",per:product,wikitree,per,조정래,12,14,PER,태백산맥,23,26,POH
8544,40097,"《 얼룩끈 의 모험 》 또는 《 얼룩 무늬 밴드 의 비밀 》 ( The Adventure to the Speckled Band ) 은 아서 코난 도일 의 56개 셜록 홈즈 단편 소설중 하나이며, 단편 소설 《 [ 셜록 홈즈의 모험 》 》 의 여덟 번째 작품이다.",per:product,wikipedia,per,코난 도일,78,82,PER,셜록 홈즈,90,94,PER
8545,40098,"《 얼룩끈의 모험 》 또는 《 표 무늬 무늬 의 모험 > ( The Adventure of the Spamp leds and ) 은 아서 코난 도일의 56 56 셜록 홈즈 단편 소설중 하나 이며, 단편집 《 [ 셜록 홈즈의 모험 ] 》 의 여덟 번째 작품이다.",per:product,wikipedia,per,코난 도일,77,81,PER,셜록 홈즈,90,94,PER
8546,40099,"《 얼룩끈의 비밀 》 ( 《 얼룩은 끈의 모험 》 ( The Adventure of a Speckled Band 》 은 아서 코난 도일의 단편 개 셜록 홈즈의 소설중이 이며, 단편 남해 《 [ 셜록 홈즈의 모험 ] ] 의 여덟 번째 작품이다.",per:product,wikipedia,per,코난 도일,70,74,PER,셜록 홈즈,82,86,PER
8547,40100,"《 얼룩끈 끈 비밀 > ( 《 검은 끈 끈 비밀 》 ( The Advand ure of the B eckled B ) ) 은 아서 코난 도일의 56개 셜록 홈즈 단편 소설중 하나이며, 단편집 《 [ 셜록 홈즈의 모험 ] 》 의 여덟 번째 작품이다.",per:product,wikipedia,per,코난 도일,73,77,PER,셜록 홈즈,84,88,PER
8548,40101,"《 끈 끈 밀려들 비밀 》 또는 《 얼룩 끈끈 의 비밀 》 ( The Advents of the Speckle Band ) 은 아서 코난 도일의 56개 셜록 홈즈 단편 소설중 하나이며, 단편집 《 [ 셜록 홈즈의 비밀 ] ] 의 두 번째 작품이다.",per:product,wikipedia,per,코난 도일,74,78,PER,셜록 홈즈,85,89,PER
8549,40102,아이유는 이미 2012년 자작곡'복숭아'를 통해 설리에 대한 애정을 표현 기도했다.,per:product,wikitree,per,아이유,0,2,PER,복숭아,18,20,POH
8550,40103,아이유는 지난 2012년 솔로 곡'복숭아'를 통해 설리에 대한 애정 표현 표현하기 도 했다.,per:product,wikitree,per,아이유,0,2,PER,복숭아,19,21,POH
8551,40104,아이유는 이미 2012년 자작곡'복숭아 ’를 통해 복숭아에 관한 애정을 표현 기 ridge 했다.,per:product,wikitree,per,아이유,0,2,PER,복숭아,18,20,POH
8552,40105,아이유 탄산수 이미 2012년 자작곡'복숭아'를 통해 설리에 대한 애정을 드러내기 시작했다.,per:product,wikitree,per,아이유,0,2,PER,복숭아,21,23,POH
8553,40106,아이유는 지난 2012월 자작곡'복숭아 ’을 통해 설리에 대한 차입을 드러내기도 했다.,per:product,wikitree,per,아이유,0,2,PER,복숭아,18,20,POH
8554,40107,"김두봉은 같은 해 7월 정치 조직으로 조선 독립 동동 위원회, 군사 조직으로 으레 조선 의용대 화남 지대 포수 華 北 총영 地 )를 조직하고 조선의용군'鮮 軍 ) 을 조직하게 된다.",per:product,wikipedia,per,김두봉,0,2,PER,조선의용군,79,83,ORG
8555,40108,김두봉은 같은 해 7월 정치식으로 조선 독립동맹을 그리고 군사 조직으로는 조선 의용대 서 붉지 대 ( 北 支 )를 양식한 조선의용군 ( 朝 鮮 義 義 軍'을 결성하게 된다.,per:product,wikipedia,per,김두봉,0,2,PER,조선의용군,68,72,ORG
8556,40109,"김두봉은 같은 해 7월 정치 조직으로 조선 독립동맹을, 군사 조직으로는 조선 의용대 화 北 지대 ( 華 北 支 대 )를 개편한 조선의용군'朝 鮮 軍'을 조직하게 된다.",per:product,wikipedia,per,김두봉,0,2,PER,조선의용군,71,75,ORG
8557,40110,"김두봉은 같은 해 7년 정치식으로 조선독립맹 맹을, 군사 조직에서는 조선 의용대 화 서북계 華 北 支 )를 개편하여 조선의용군 ( 鮮 義 軍'을 조직하게 된다.",per:product,wikipedia,per,김두봉,0,2,PER,조선의용군,65,69,ORG
8558,40111,"김두봉은 같은 해 7월 정치 조직으로 조선도 동 동맹을, 군사 조직으로는 조선 의용대 화북 지대 ( 華 北 支 )를 개편한 조선의용군 ( 朝 鮮 義 軍 ) 을 조직하게 된다.",per:product,wikipedia,per,김두봉,0,2,PER,조선의용군,69,73,ORG
8559,40112,영화의 1980 년대의 배경과 순수넉 사랑으로 표현 내는 조승우는 마치 황순원 작가의 소설'소나기' 속 소년의 모습을 떠오르게 하며 또한 영화가 개봉한 후 오랜 시간이 지난 뒤에도 조승운 의'오준희'는 멜로 영화 팬들에게 손 디는 남자 주인공으로 회자 해협도 하였다.,per:product,wikipedia,per,황순원,40,42,PER,소나기,51,53,POH
8560,40113,"영화의 1960년대의 배경에서 순수한 사랑을 표현하는 조승우는 작가 황순원 작가의 폭행'소나기'의 소년의 이미지를 떠올리게 하며, 영화가 개봉된 후 오랜 시간이 지난 뒤, 조승희의'와준 하'는 멜로 영화 팬들에게 손 꼽히는 남자 주인공으로 회자되기 시작하였다.",per:product,wikipedia,per,황순원,38,40,PER,소나기,49,51,POH
8561,40114,"일본의 시골에 대한 감귤에서 애틋 한 사랑을 표현하는 조희는 마치 황순원 작가의 소설'소나기' 속 여주인공의 이미지를 떠오르게 하며, 영화가 개봉한 지 오랜 시간들이 지난 뒤에도 조승우의'와준 하'는 한국 영화 팬들에게 손 꼽히는 명면으로 회자 되 되 도 하였다.",per:product,wikipedia,per,황순원,37,39,PER,소나기,48,50,POH
8562,40115,"영화의 1960년대 초반부에서 순수적인 사랑을 표현하는 조승우는 마치 황순원 작가의 단편'소나기' 속 소년의 이미지를 떠오르게 하며, 이 가 개봉된 후 오랜 시간이 지난 뒤에도 조승우는'이준하 ""의 멜로 영화 팬 팬들 게 손 꼽히는 남자 주인공으로 회자되기도 하였다.",per:product,wikipedia,per,황순원,39,41,PER,소나기,50,52,POH
8563,40116,"영화의 1960년대의 배경에서 순수한 사랑을 표현하는 조승우는 마치 황순원 작가의 소설'소나기' 속 소년처럼 이미지를 떠올 리 게 하며, 영화가 개봉한 후 일정 시간이 지난 뒤, 조승우의'최 준하'는 멜로 영화 팬들에게 손 꼽히는 남자 주인공 [ unused66 ] 회자 되 기도하였다.",per:product,wikipedia,per,황순원,38,40,PER,소나기,49,51,POH
8564,40117,"데이비드 앨빈 북스바움은 내진년 이론에 아벨 범주의 개념을 설명 하는 는데, 이 논문에서 이미 AB자 가 등장한다.",per:product,wikipedia,per,데이비드 앨빈 북스바움,0,11,PER,아벨 범주,22,26,PER
8565,40118,"데이비드 앨빈 북스바움이 1955년 논문에서 아벨 범주라는 개념을 도입하 건네고, 이 논문에서 처음 뱀 정리가 등장한다.",per:product,wikipedia,per,데이비드 앨빈 북스바움,0,11,PER,아벨 범주,25,29,PER
8566,40119,"데이비드 앨빈 북스바움은 1932 년 논문에서 아벨 범주의 개념을 도입하였으며, 이 논문에 이미 집합 정리가 등장한다.",per:product,wikipedia,per,데이비드 앨빈 북스바움,0,11,PER,아벨 범주,26,30,PER
8567,40120,"데이비드 앨빈 북스바움은 1955의 논문에서 아벨 범주의 개념을 설명 하였는데, 이 논문에서 다가섰 뱀 정리가 등장한다.",per:product,wikipedia,per,데이비드 앨빈 북스바움,0,11,PER,아벨 범주,25,29,PER
8568,40121,"데이비드 앨빈 북스바움이 1955학년 논문에서 아벨 범주의 개념을 도입시켰 는데, 그 논문에서 이미 뱀 정리가 등장한다.",per:product,wikipedia,per,데이비드 앨빈 북스바움,0,11,PER,아벨 범주,26,30,PER
8569,40122,까마귀의 향연 ( A R ast for Crow s)는 조지 R. R. 마틴의 얼음과 불의 노래 시리즈 제4부다.,per:product,wikipedia,per,조지 R. R. 마틴,31,41,PER,얼음과 불의 노래,44,52,POH
8570,40123,까마귀의 향연 ( A Fee for Crowons) 은 조지 R. R. 마틴의 얼음과 불의 노래 시리즈로 거침없이 부다.,per:product,wikipedia,per,조지 R. R. 마틴,31,41,PER,얼음과 불의 노래,44,52,POH
