,Unnamed: 0,id,sentence,label,source,category,subject_word,subject_start,subject_end,subject_type,object_word,object_start,object_end,object_type
31838,31838,40972,1603년 독일의 지도사 요한 바이어는 자신 명의 노작 우라노메트리아에 에 실론성을 바이어 명명법으로 처음 명명 하여 수록했다.,per:product,wikipedia,per,요한 바이어,14,19,PER,우라노메트리아,31,37,POH
31838,31838,40973,1603년 독일 천문지도 제작자 요한 바이어는 자신의 노지도 우라노메트리아에폐물실론성을 바이어 명명명에 처음 적용하여 수록했다.,per:product,wikipedia,per,요한 바이어,18,23,PER,우라노메트리아,34,40,POH
31839,31839,40974,"본 문서은 조지 R. R. 마틴의 판타지 소설 「 얼음과 불의 노래 "" ( 이하 "" 아르브르노 "" ) 의 배경이 되 는 가상 세계를 다룬다.",per:product,wikipedia,per,조지 R. R. 마틴,6,16,PER,얼음과 불의 노래,28,36,POH
31839,31839,40975,"이 문서는 조지 R. R. 마틴의 판타지 소설 "" 얼음과 불의 노래 ( ( 이하 "" 아르브르 "" ) "" 의 배경이되, 가상 세계를 다룬다.",per:product,wikipedia,per,조지 R. R. 마틴,6,16,PER,얼음과 불의 노래,28,36,POH
31839,31839,40976,"이 문서은 조지 R. R. 마틴의 판타지소설 “ 얼음과 불의 노래 "" ( 원제 "" 아르브르노 ” ) 의 배경이엎던 가상 세계를 다룬다.",per:product,wikipedia,per,조지 R. R. 마틴,6,16,PER,얼음과 불의 노래,27,35,POH
31839,31839,40977,"이 문서은 조지 R. R. 마틴의 판타지 소설 『 얼음과 불의 노래 곤두 ( 이하 "" 아르브르노 ” ) 의 배경가 되는 가상 도시 를 다룬다.",per:product,wikipedia,per,조지 R. R. 마틴,6,16,PER,얼음과 불의 노래,28,36,POH
31839,31839,40978,"이 문서는 조지 R. R. 마틴의 판타지 소설 법질서 얼음과 불의 노래 "" ( 이하 "" 아르브르노 "" ) 가 배경이 되 는 가상 세계를 다룬다.",per:product,wikipedia,per,조지 R. R. 마틴,6,16,PER,얼음과 불의 노래,30,38,POH
31840,31840,40979,피론주의는 그의 추종자인 아이네시데모스에 의해 기원전 1년경 창설되고'수학자에 관하여'를 쓴 Sextous Empirs 에 의해 2세반 후기 또는 3세기 초 에 확립 되었다.,per:product,wikipedia,per,아이네시데모스,14,20,PER,피론주의,0,3,POH
31840,31840,40980,피론주의는 그의 추종자인 아이네시데모스에 의해 기원전 1년 에 창설되어'수학자 수학자 관하서'를 쓴 Seth tous Empirics에 의해 2세반 후기 후기 3 3 전반에 기록되었다.,per:product,wikipedia,per,아이네시데모스,14,20,PER,피론주의,0,3,POH
31840,31840,40981,피론주의 는 그의 추종자 원재료 아이네시데모스에 의해 기원전 42년 에 창설되어'섹스 에 관하여'를 쓴 Sextous Emame irs에 의해 의해 세반 후기 또는 3세기 전반에 기록되었다.,per:product,wikipedia,per,아이네시데모스,18,24,PER,피론주의,0,3,POH
31840,31840,40982,"피론주의는 그의 추종자인 아이네시데모스에 의해 기원전 1세기에 기록 되어'섹스 에 관하여'를 쓴 Sexog ous, p. 에 에 의해 2세반 후기 또는 3세기 전반 전반 기록되었다.",per:product,wikipedia,per,아이네시데모스,14,20,PER,피론주의,0,3,POH
31840,31840,40983,피론주의는 그 직계 추종자인 아이네시데모스에 의해서 기원전 1세기에 창설되어'수학자에 관하여'를 쓴 Sextous Emamet ics에 의해 2세반 후기 또는 3세기 전반 전반 기록되었다.,per:product,wikipedia,per,아이네시데모스,16,22,PER,피론주의,0,3,POH
31841,31841,40984,"송하에 대해서 는 심사위원이 됐 던 보아, 박진영, 양현석씨 앞에서 아이유의 복숭아와와 한나의 엄브렐라 ( Umre rella ) 를 노래했다.",per:product,wikitree,per,아이유,38,40,PER,복숭아,43,45,POH
31841,31841,40985,"송 식음료에 대해서 는 심사위원이 됐 던 보아, 박진영, 양현석씨 등 에서 아이유의 복숭아, 리한나의 엄브렐라 ( Umbrella ) 를 언급 했다.",per:product,wikitree,per,아이유,42,44,PER,복숭아,47,49,POH
31841,31841,40986,"지도 하에 아이유 는 심사위원이었던 보아와 박진영, 양현석석 앞에서 아이유의 복숭아, 리, 나, 엄브렐라 ( Umbrere a ) 라고 노래했다.",per:product,wikitree,per,아이유,6,8,PER,복숭아,43,45,POH
31841,31841,40987,"송하에씨 골격 분석 위원이이 던 보아, 아이유, 운데이션넷 씨 앞첩 아이유 아이유 복숭아, 리한나의 엄브스타 ( Umb rella ) 노래 노래했다.",per:product,wikitree,per,아이유,22,24,PER,복숭아,46,48,POH
31841,31841,40988,"송하에씨는 심사위원이었던 보아, 양현, 양현 양현 씨 앞에서 아이유, 복숭아, 리한나, 엄b 렐라 ( Umbrella ) 를 노래했다.",per:product,wikitree,per,아이유,34,36,PER,복숭아,39,41,POH
31842,31842,40989,"1933년 1년 연상에 루이즈ing ( Louz Wells ) 와 결혼하고, 1936년 조니 라이트 ( Johnny Wrigte ) 와 함께 컨트리 음악 보컬 그룹 "" "" 의 보컬리스트자 기타리스트으로 서 가수 첫 데뷔한 다음 해인 1936 년 컨트리 음악 보컬 그룹'앵글린 브라더스 ( The Anglin Brothers )'의 싱어 보컬 겸 기타리스트로 활동해 1938년 솔로 가수 데뷔.",per:product,wikipedia,per,조니 라이트,49,54,PER,컨트리 음악,79,84,POH
31842,31842,40990,"1933년 1 살 연하의 루이 웰스 ( Louise Wells ) 와 결혼해, 1936년 조니 라이트 ( Johnnie Wrigs ) 와 같이 컨트리 음악 보컬 그룹 "" ” 의 보컬리스트 겸 기타리스트로서 가수 첫 데뷔, 다음해 1937년 컨트리 음악 보컬 그룹'앵글린 브라더스 ( The Angl 느껴져 Brothers ) "" 의 보컬리스트 겸 기타리스트로 활동해 1938 1938 솔로 가수 데뷔.",per:product,wikipedia,per,조니 라이트,50,55,PER,컨트리 음악,80,85,POH
31842,31842,40991,"1933년 1년 미국 의 루이즈 웰 [ L투어ise Well )'와 결혼해, 1936월 조니 라이트 ( Johnny Wright ) 와 함께 컨트리 음악 보컬 듀오 "" 에서 에서 보컬리스트 겸 기타리스트로서 가수 첫 데뷔, 다음해 1937년 컨트리 음악 보컬 그룹 "" 앵글린 브라더스 ( The Anllyn Brothers )'의 보컬리스트자 보컬시스트 로 활동해 1938년 솔로 가수 데뷔.",per:product,wikipedia,per,조니 라이트,49,54,PER,컨트리 음악,79,84,POH
31842,31842,40992,"1932 년 1년 미국 의 루이즈 웰스 ( Louz Well 웰스 강과과 결혼해, 1936년 조니 라이트 ( J nie Wright 와 와 함께 컨트리 음악 보컬 그룹 "" "" 의 냉난방시스트 겸 기타리스트로서서 첫 데뷔, 다음해 1937년 컨트리 음악 보컬 그룹 'gl 린 브라더스 ( The Anglin Brothers )'의 기타 리스트 겸 기타리스트로 활동해 1938 1938년 가수 데뷔.",per:product,wikipedia,per,조니 라이트,52,57,PER,컨트리 음악,81,86,POH
31842,31842,40993,"1933년 1년 연하 표상 루이즈 웰스 Lu ise We lls 노장 와 결혼해, 1936년 조니 라이트 ( John n 言 Wright ) 와 함께 컨트리 음악상가 듀오 "" "" 의 보컬리스트 겸 기타리스트로서 가수 첫 데뷔, 다음해 1937년 컨트리 음악 보컬 그룹'앵글 린 브라더스 ( The Anglin Brothers )'보컬 보컬리스트 겸 기타리스트로 활동 리베이트 1938년 솔로 가수 데뷔.",per:product,wikipedia,per,조니 라이트,52,57,PER,컨트리 음악,84,89,POH
31843,31843,40994,"알렉산더 해밀턴, 제임스뮤릭 제임스 매디슨이 미국 조약 비준을 옹호하기 위해 작성된 1787년 ( 1789 년 연방주의자의 모임 "" 는 "" 아메리칸 "" 을 미국 대륙 전체를 가리키는 표현으로 쓰거나 미국 그냥 이름 로 쓰거나 한다.",per:product,wikipedia,per,알렉산더 해밀턴,0,7,PER,연방주의자,62,66,POH
31843,31843,40995,"알렉산더 해밀턴과 존 제이, 제임스 매디슨 이 미국 헌법 비준을 옹호하기 위해 작성한 178 올림피아년 또는 1788년 연방주의자의 모임에서에서 "" 미국 "" 을 미국 대륙 전체을 가리키는 표현으로 발레하 아다 그냥 영어 로 쓰거나 한다.",per:product,wikipedia,per,알렉산더 해밀턴,0,7,PER,연방주의자,67,71,POH
31843,31843,40996,"알렉산더 해밀턴, 존 해밀, 제임스 매디 등가 연방 헌법 비준 비준 옹호를 위해 작성한 1787년 - 1879 년 연방주의자의 모임에서는 "" 아메리칸 "" 을 미국 대륙 전체을 가리키는 표현으로 쓰거나, 그냥 말로 쓰거나 한다.",per:product,wikipedia,per,알렉산더 해밀턴,0,7,PER,연방주의자,64,68,POH
31843,31843,40997,"알렉산더 해밀턴, 존 브라운 및 제임스 매디슨이 연방 헌법 비준을 옹호기 위해 결성 한 1787년 - 1788년 연방주의자들 모임에서는 "" 아메리칸 "" 을 미국 국민 전체를 가리키 는 표현으로 새우거나 미국 그냥 말로 쓰거나 한다.",per:product,wikipedia,per,알렉산더 해밀턴,0,7,PER,연방주의자,63,67,POH
31843,31843,40998,"알렉산더 해밀턴과 존 제이, 제임스 매디슨이 미국 헌법 개정에 준비 하기 위해 작성한 1787년 - 1788년 연방주의자의 선언 에서는 "" 아메리칸 "" 을 미국 대륙 전체를 가리키는 표현으로 쓰거나 미국 그냥 말 아름다 쓰거나 한다.",per:product,wikipedia,per,알렉산더 해밀턴,0,7,PER,연방주의자,62,66,POH
31844,31844,40999,"김용화감독 은 그동안'국가대표 ','님 과 함께'등으로 하정우 씨와 호흡을 맞췄다.",per:product,wikitree,per,김용화,0,2,PER,국가대표,12,15,POH
31844,31844,41000,"김용화 감독은 영화'국가대표 ', ‘ 신과 함께'등에서 하정우 씨와 호흡을 맞췄다.",per:product,wikitree,per,김용화,0,2,PER,국가대표,11,14,POH
31844,31844,41001,"김용화 감독은 영화 "" 국가대표 >,'신과 함께'홉으로 하정우 씨와 합 을 맞췄다.",per:product,wikitree,per,김용화,0,2,PER,국가대표,13,16,POH
31844,31844,41002,"김용화 감독은 그동안'국가대표 ','신과 같이'등에서 하정우 씨와 호흡을 맞췄다.",per:product,wikitree,per,김용화,0,2,PER,국가대표,12,15,POH
31844,31844,41003,"김용화 감독은 영화'국가대표 ','신과 함께'등으로 하정우 씨와 호흡을 맞췄다.",per:product,wikitree,per,김용화,0,2,PER,국가대표,11,14,POH
31845,31845,41004,"프레디 머큐리가 작곡의사 곡으로 < Bohemian Rhapsody < > < We Are The Champnerion >, The Love of My 항공사 >, < Crazy H ttt Thing Called Me >, < Love mebody of Love >, < Killer Queen >, < Don't Stop Stop w > 등이 있다.",per:product,wikipedia,per,프레디 머큐리,0,6,PER,Killer Queen,152,163,POH
31845,31845,41005,"프레디 머큐리 가 작곡한 곡은는 Bohemian R 싸늘apsody >, < We Are the Champions > < < Love About Life < > < Crazz Li Li le Thing Called Love <, < Love mebody to Love >, < Killer Queen >, < Don't St 말투t Now > 등이 있다.",per:product,wikipedia,per,프레디 머큐리,0,6,PER,Killer Queen,155,166,POH
31845,31845,41006,"프레디 머큐리가 작곡한 음악 으로 < Bohemian H hh sody >, < We Are the Champions >, < Life of My Life >, < Cze zy Li Li le Th Love Cal Cal Love >, < Somebody toody 교통수단, < Killer Queen >, < Don't Stopop No 등 > 등이 있다.",per:product,wikipedia,per,프레디 머큐리,0,6,PER,Killer Queen,157,168,POH
31845,31845,41007,"프레디 머큐리가 작곡한 노래은 < Boheb ian Rhapsody >, < We Are The Champion s >, < Love of My Life >, 미터 Craer y Litt 투혼 Thing Called Love >, < Somebody to Love >, < Killer Queen >, < Don't Stop Me Now > 등이 있다.",per:product,wikipedia,per,프레디 머큐리,0,6,PER,Killer Queen,153,164,POH
31845,31845,41008,"프레디 머큐리가 작곡한 곡으로 < Boh mian Rhapsodyody, < Bo Ar R [ unused260 ] Ch Chodyody >, < Love of My Life >, < Crazy Ramp le Love ing Called Love >, < Love mebody to Love >, < Killer Queen,, < Don't Stopop Now > 이 있다.",per:product,wikipedia,per,프레디 머큐리,0,6,PER,Killer Queen,168,179,POH
31846,31846,41009,' Acoustic Wave 3ith Spn ial Edition'은 신승훈이 일본에서 J vex Trax로 이적 후 처음 낸 정규 앨범 으로 2009년 3월 25일 발매됐다.,per:product,wikipedia,per,신승훈,39,41,PER,Acoustic Wave,2,14,POH
31846,31846,41010,' Acoustic Wave - Japan Special Edion'은 신승훈이 일본에서 J vex Trt 로 이적 후 발매 첫 정규 앨범으로 2009년 10 10 25에 발매됐다.,per:product,wikipedia,per,신승훈,40,42,PER,Acoustic Wave,2,14,POH
31846,31846,41011,' Acoustic Wave - Japan Specited Edition'은 신승훈가 일본에서 Avex Trax로 이적 후 처음 낸 정규 앨범으로 2009 해 3월 25일 공개 됐다.,per:product,wikipedia,per,신승훈,43,45,PER,Acoustic Wave,2,14,POH
31846,31846,41012,' Acoustic Wave - Japan Spec 볼턴b ition'은 신승훈이 일본에서 Avex Trx 로 이적 후 처음 낸 첫 앨범으로 2009년 3월 25일 발매 됐다.,per:product,wikipedia,per,신승훈,41,43,PER,Acoustic Wave,2,14,POH
31846,31846,41013,' Acoustic Wave - Japan 착취ec 오빠b ition'은 신승훈이 일본에서 J vex Trax로 이적 후 처음 낸 정규 앨범으로 2009년 3월 25일 발매됐다.,per:product,wikipedia,per,신승훈,41,43,PER,Acoustic Wave,2,14,POH
31847,31847,41014,최초의 완전한 유물론 철학은 원자론주의 레키티 포스와 데모크리토스 ( 기원전 5세기 ) 에서 시작 되었다.,per:product,wikipedia,per,데모크리토스,30,35,PER,원자론,16,18,POH
31847,31847,41015,최초의 완전한 유물론 철학은 원자론으로 레우키쿠스 와 데모크리토스 ( 기원전 5세기 ) 에서 파생하 었다.,per:product,wikipedia,per,데모크리토스,30,35,PER,원자론,16,18,POH
31847,31847,41016,최초의 완전한 그리스 철학은 원자론주의 레우우 포스와 데모크리토스 ( 기원전 5세기 ) 에서 파생되었다.,per:product,wikipedia,per,데모크리토스,30,35,PER,원자론,16,18,POH
31847,31847,41017,최초의 완전한 유물론 철학은 원자론주의 레 거인키츠 와 데모크리토스 ( 기원전 5세기 ) 에서 파생하 었다.,per:product,wikipedia,per,데모크리토스,31,36,PER,원자론,16,18,POH
31847,31847,41018,처음 의 완전한 우주 철학은 원자론주의인 우키포스와 데모크리토스 ( 기원전 5세기 ) 에서 유능되었다.,per:product,wikipedia,per,데모크리토스,29,34,PER,원자론,16,18,POH
31848,31848,41019,이 표기법는 독일 천문 지도 제작자 요한 바이어 247'우라노메트리아'항성 리스트 작성을 위해 1603 답례에 적용 한 항성 명명 체계이다.,per:product,wikipedia,per,요한 바이어,20,25,PER,우라노메트리아,31,37,POH
31848,31848,41020,바이어 표기법은 네덜란드 천문도 제작자 요한 바이어가'우라노메트리아아 위성 성 리스트 작성을 통해 16033부터 정착 한 위성 성 명명 체계이다.,per:product,wikipedia,per,요한 바이어,22,27,PER,우라노메트리아,30,36,POH
31848,31848,41021,이 표기법은 독일 천문도 제작자 요한 바이어가'우라노메트리아'항성 리스트 작성을 목적로 3년 앞섰 설정한 항 테크노 명명 체계이다.,per:product,wikipedia,per,요한 바이어,18,23,PER,우라노메트리아,26,32,POH
31848,31848,41022,이 표기법은 독일 천문도 제작자 요한 바이어가'우라노메트리아'항성 리스트 작성을 통해 1603년에 설정한 항성 명명 체계이다.,per:product,wikipedia,per,요한 바이어,18,23,PER,우라노메트리아,26,32,POH
31848,31848,41023,O성 법은 독일 천문도 작가 요한 바이어이'우라노메트리아 호의 항 항 리스트 작성을 위해 1603년에 설정한 항성 명명 체계이다.,per:product,wikipedia,per,요한 바이어,16,21,PER,우라노메트리아,24,30,POH
